age,brand,buildable,category,color,condition,description,energy_grade,fees_included,first_posted,floors,ghg_grade,icon,images,indoor_area,last_updated,latitude,leverage_rating,location,longitude,make,model,outdoor_area,postal_code,price,price_new,price_per_square_meter,reposting_count,rooms,starting_price,summary,time_to_work,title,url,user_rating,value_rating,vendor
9,,,Appartement,,,"particulier loue f 3, au 1 er etage d'un petit immeuble calme, 50 m2. avenue general leclerc nancy. bien desservi; arret tram exelmans; faculte de sciences, campus. appartement lumineux constitue de : - 1 grande chambre avec placards et vue sur jardin. - 1 petite chambre. - 1 piece de vie avec porte fenetre et petit balcon ( plafond sculpte, cheminee decorative en marbre ) - 1 cuisine avec elements sans electromenagers, vue sur jardin. beau parquet chene dans toute les pieces. - 1 petite salle de bain + wc independant. - cave + jardin. chauffage individuel electrique, grandes fenetres, double vitrage pvc. loyer 550 + charges 20 euros ( minuterie + ordures menageres + location compteur d'eau principal ) prendre contact avec le proprietaire au : 06/20/18/99/73.",,,2020-07-10T16:49:00,,,veterinary,"https://img6.leboncoin.fr/ad-large/2f03ece02cd8ffb305488097dbbf2a6420fc4340.jpg, https://img5.leboncoin.fr/ad-large/aa6f785f63fce3e2ba6bb72fcb85f12649fdbc4b.jpg, https://img1.leboncoin.fr/ad-large/80408c26bb64f6a21be01909b17db11ecbbe0794.jpg, https://img6.leboncoin.fr/ad-large/2f03ece02cd8ffb305488097dbbf2a6420fc4340.jpg, https://img5.leboncoin.fr/ad-large/aa6f785f63fce3e2ba6bb72fcb85f12649fdbc4b.jpg, https://img1.leboncoin.fr/ad-large/80408c26bb64f6a21be01909b17db11ecbbe0794.jpg, https://img6.leboncoin.fr/ad-large/2f03ece02cd8ffb305488097dbbf2a6420fc4340.jpg",50,2020-07-10T16:49:00,48.6937223,5,nancy,6.1834097,,,,54000,570,,11.4,0,3,570,"price: <i >570</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1812861347.htm/"">leboncoin.fr</a> <br />",,nancy particulier loue f3 lumineux,https://www.leboncoin.fr/locations/1812861347.htm/,,5,https://www.leboncoin.fr/profil/ff3add52-b6da-42c3-9f34-f35d74bbc031/offres
8,,,Appartement,,,"t3 terrasse - rue de saurupt - nancy rue de saurupt : residence les jardins de saurupt - situe dans un quartier calme et residentiel, proche hopital central ++ dans residence recente, tres calme sur l'arriere ++ entree avec placards, cuisine separee et salon donnat sur grande terrasse de 35m2 , 2 chambres, salle de bains, wc - cave, parking souterrain - chauffage individuel electrique reference annonce : 4279 honoraires a la charge du locataire : 370 € ttc dont 186 € pour l'etat des lieux depot de garantie : 572 € montant des charges : 100 € / mois modalite de recuperation des charges locatives : provision avec regularisation annuelle",e,,2020-07-10T21:24:00,,c,veterinary,"https://img7.leboncoin.fr/ad-large/6d1de1b72b6bf0357406afc366ba592b80dfbdaa.jpg, https://img4.leboncoin.fr/ad-large/3efde29d7245749f66c4dd083056aa29218901cb.jpg, https://img4.leboncoin.fr/ad-large/a7f415e5399aef8e8985308f80266e82321d8918.jpg, https://img0.leboncoin.fr/ad-large/3fd25754e15418a59bf0dfce330f52001225459b.jpg, https://img6.leboncoin.fr/ad-large/f05ef0d2ceb838ca99b4e145e6122cd57316203b.jpg, https://img0.leboncoin.fr/ad-large/0b701e90777a3d1dfafd625679d1dfb3bf76803a.jpg, https://img1.leboncoin.fr/ad-large/66568ee423cfeb8d3f92509acde5b8707072cd08.jpg, https://img3.leboncoin.fr/ad-large/77dba90338c4867ccff895fee5f4d0005c3778f2.jpg, https://img7.leboncoin.fr/ad-large/6d1de1b72b6bf0357406afc366ba592b80dfbdaa.jpg, https://img4.leboncoin.fr/ad-large/3efde29d7245749f66c4dd083056aa29218901cb.jpg, https://img4.leboncoin.fr/ad-large/a7f415e5399aef8e8985308f80266e82321d8918.jpg, https://img0.leboncoin.fr/ad-large/3fd25754e15418a59bf0dfce330f52001225459b.jpg, https://img6.leboncoin.fr/ad-large/f05ef0d2ceb838ca99b4e145e6122cd57316203b.jpg, https://img0.leboncoin.fr/ad-large/0b701e90777a3d1dfafd625679d1dfb3bf76803a.jpg, https://img1.leboncoin.fr/ad-large/66568ee423cfeb8d3f92509acde5b8707072cd08.jpg, https://img3.leboncoin.fr/ad-large/77dba90338c4867ccff895fee5f4d0005c3778f2.jpg, https://img7.leboncoin.fr/ad-large/6d1de1b72b6bf0357406afc366ba592b80dfbdaa.jpg",62,2020-07-10T21:24:00,48.6937223,5,nancy,6.1834097,,,,54000,655,,10.5645161290323,0,3,655,"price: <i >655</i> €<br />indoor area: <i >62</i> m²<br />outdoor area: <i >62</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813020120.htm/"">leboncoin.fr</a> <br />",,appartement 3 pieces 62 m2,https://www.leboncoin.fr/locations/1813020120.htm/,,5,https://www.leboncoin.fr/
8,,,Appartement,,,appart f5 de 80 m2 au premier etage dans une maison de trois appartements avec balcon compose de une cuisine semi equipee ouverte une piece salon salle a manger une salle d’eau double plus deux vasques un wc separe trois chambres un garage un espace jardin a partager 54290 roville devant bayon disponible de suite,c,,2020-07-11T08:58:00,,a,veterinary,"https://img1.leboncoin.fr/ad-large/a26652fd5cfb07250456eaf7f9b9b9e6376161d8.jpg, https://img2.leboncoin.fr/ad-large/4a587f264d3ad6bce7a97d715b164da394552372.jpg, https://img5.leboncoin.fr/ad-large/6c48dd9187f8f1e7fc132e4fdb600807f1de19a9.jpg, https://img5.leboncoin.fr/ad-large/a69fa96c55f2c9cfeb6b0a7f9ef18b845489f4fe.jpg, https://img5.leboncoin.fr/ad-large/fd9b5a29ca2b57304004709baf5ae7a4ef78cc58.jpg, https://img2.leboncoin.fr/ad-large/2aec2d5bb603dabdcb24bf4df60588b422379227.jpg, https://img4.leboncoin.fr/ad-large/f14d0b4b29b9b5040a8f48a3f55109c6226ecd43.jpg, https://img2.leboncoin.fr/ad-large/57beea1b517b8fefbc9afe1088294a94be6c719d.jpg, https://img1.leboncoin.fr/ad-large/cd962449f530c6227f2012c0608c9cd9e3a0eefb.jpg, https://img1.leboncoin.fr/ad-large/a26652fd5cfb07250456eaf7f9b9b9e6376161d8.jpg, https://img2.leboncoin.fr/ad-large/4a587f264d3ad6bce7a97d715b164da394552372.jpg, https://img5.leboncoin.fr/ad-large/6c48dd9187f8f1e7fc132e4fdb600807f1de19a9.jpg, https://img5.leboncoin.fr/ad-large/a69fa96c55f2c9cfeb6b0a7f9ef18b845489f4fe.jpg, https://img5.leboncoin.fr/ad-large/fd9b5a29ca2b57304004709baf5ae7a4ef78cc58.jpg, https://img2.leboncoin.fr/ad-large/2aec2d5bb603dabdcb24bf4df60588b422379227.jpg, https://img4.leboncoin.fr/ad-large/f14d0b4b29b9b5040a8f48a3f55109c6226ecd43.jpg, https://img2.leboncoin.fr/ad-large/57beea1b517b8fefbc9afe1088294a94be6c719d.jpg, https://img1.leboncoin.fr/ad-large/cd962449f530c6227f2012c0608c9cd9e3a0eefb.jpg, https://img1.leboncoin.fr/ad-large/a26652fd5cfb07250456eaf7f9b9b9e6376161d8.jpg",80,2020-07-11T08:58:00,48.466365,5,roville-devant-bayon,6.2920365,,,,54290,700,,8.75,0,5,700,"price: <i >700</i> €<br />indoor area: <i >80</i> m²<br />outdoor area: <i >80</i> m²<br />rooms: <i >5</i> <br />floors: <i ></i> <br />energy grade: <i >c</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1769342908.htm/"">leboncoin.fr</a> <br />",,f5 de 80 m2 roville devant bayon,https://www.leboncoin.fr/locations/1769342908.htm/,,5,https://www.leboncoin.fr/profil/3a4d4a95-dfe8-4a74-88c7-9ff5b76ffdf1/offres
8,,,Appartement,,,"f2 a louer proche fac de science 96 rue du moitrier a villers-les-nancy, residence les jardins du roy, un appartement en rez-de-chaussee sureleve comprenant une entree, un sejour, une cuisine equipee (plaques de cuisson, hotte, four, refrigerateur), une chambre, une salle de bains avec baignoire, un wc separe, une place de parking souterrain. double vitrage, chauffage individuel electrique, cumulus. immeuble soumis au regime de la copropriete. regularisation annuelle. depot de garantie : 500 €. honoraires : 500 € dont 139,44 € pour etat des lieux. reference annonce : 4031 honoraires a la charge du locataire : 500 € ttc montant des charges : 60 € / mois modalite de recuperation des charges locatives : provision avec regularisation annuelle",f,,2020-07-11T09:31:00,,c,veterinary,"https://img6.leboncoin.fr/ad-large/47ea53b1b0e8f1bc2acb01d8d0c3001d73f66f10.jpg, https://img1.leboncoin.fr/ad-large/3c9d56bd50dbbbf0700e06690f122ae75dddd829.jpg, https://img1.leboncoin.fr/ad-large/b24641b10755daf6f294d2f54df77f9f1eaabeed.jpg, https://img4.leboncoin.fr/ad-large/209ab0c3bc570c1aadc8ec604cccc7b1e26e4e2c.jpg, https://img3.leboncoin.fr/ad-large/4511dba3f8a6e40f16590bbfb4bd41a7e7146d9c.jpg, https://img6.leboncoin.fr/ad-large/47ea53b1b0e8f1bc2acb01d8d0c3001d73f66f10.jpg, https://img1.leboncoin.fr/ad-large/3c9d56bd50dbbbf0700e06690f122ae75dddd829.jpg, https://img1.leboncoin.fr/ad-large/b24641b10755daf6f294d2f54df77f9f1eaabeed.jpg, https://img4.leboncoin.fr/ad-large/209ab0c3bc570c1aadc8ec604cccc7b1e26e4e2c.jpg, https://img3.leboncoin.fr/ad-large/4511dba3f8a6e40f16590bbfb4bd41a7e7146d9c.jpg, https://img6.leboncoin.fr/ad-large/47ea53b1b0e8f1bc2acb01d8d0c3001d73f66f10.jpg",46,2020-07-11T09:31:00,48.6731344,5,villers-les-nancy,6.1536378,,,,54600,560,,12.1739130434783,0,2,560,"price: <i >560</i> €<br />indoor area: <i >46</i> m²<br />outdoor area: <i >46</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >f</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813117585.htm/"">leboncoin.fr</a> <br />",,appartement 2 pieces 46 m2,https://www.leboncoin.fr/locations/1813117585.htm/,,5,https://www.leboncoin.fr/
8,,,Appartement,,,"bonjour loue appartement f3 tres lumineux , renove , cuisine neuve ( lave - vaisselle , four , plaque induction ) , salle de bain , toilette , 3 grandes pieces et un coin rangement chauffage : gaz de ville eau et taxe d’assainissement comprises dans les charges parking jardin commun tres bel immeuble situe au centre de blamont proche de toutes commodites charges comprises",,,2020-07-11T13:52:00,,,veterinary,"https://img3.leboncoin.fr/ad-large/bafed41ed53a49d2fd222438420d05a9051dc82f.jpg, https://img7.leboncoin.fr/ad-large/bf2423198d806af2b0d1e693d4af3816907d2413.jpg, https://img0.leboncoin.fr/ad-large/55002675b30af47abf6d5440a03bbfae35a21983.jpg, https://img3.leboncoin.fr/ad-large/bafed41ed53a49d2fd222438420d05a9051dc82f.jpg, https://img7.leboncoin.fr/ad-large/bf2423198d806af2b0d1e693d4af3816907d2413.jpg, https://img0.leboncoin.fr/ad-large/55002675b30af47abf6d5440a03bbfae35a21983.jpg, https://img3.leboncoin.fr/ad-large/bafed41ed53a49d2fd222438420d05a9051dc82f.jpg",95,2020-07-11T13:52:00,48.5912734,5,blamont,6.8435322,,,,54450,550,,5.78947368421053,0,3,550,"price: <i >550</i> €<br />indoor area: <i >95</i> m²<br />outdoor area: <i >95</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813255786.htm/"">leboncoin.fr</a> <br />",,loue f3,https://www.leboncoin.fr/locations/1813255786.htm/,,5,https://www.leboncoin.fr/profil/b6224c25-a0f6-4f61-91b8-42173a0074f7/offres
8,,,Appartement,,,"secteur vieux village - appartement f3 de 70 m2 situe au second etage d’une maison individuelle. grand salon-sejour, 2 chambres, cuisine equipee (plaque induction-four-lave vaisselle), salle de bain avec douche et wc, petite piece pour rangements. chauffage individuel au gaz. l’appartement est lumineux, plancher pin massif, vue sur jardin (non accessible), acces fibre optique. une place de parking dans cour fermee et un garage a velos (9 m2) sont a disposition. arrets lignes de bus n°13-32-10sub a 300 metres. charges : 50 euros (communs, entretien chaudiere, eau). libre au 1er octobre 2020.",e,,2020-07-11T16:00:00,,f,veterinary,"https://img7.leboncoin.fr/ad-large/cfad02f7abcbb9a8befacf4cd5fd5dbbd67f4035.jpg, https://img5.leboncoin.fr/ad-large/ffdc186078365eb0e7c694fd3774d4ea1f3e69c1.jpg, https://img6.leboncoin.fr/ad-large/8c0f65247ade78e68ded673a691499e5c0f55676.jpg, https://img7.leboncoin.fr/ad-large/cfad02f7abcbb9a8befacf4cd5fd5dbbd67f4035.jpg, https://img5.leboncoin.fr/ad-large/ffdc186078365eb0e7c694fd3774d4ea1f3e69c1.jpg, https://img6.leboncoin.fr/ad-large/8c0f65247ade78e68ded673a691499e5c0f55676.jpg, https://img7.leboncoin.fr/ad-large/cfad02f7abcbb9a8befacf4cd5fd5dbbd67f4035.jpg",70,2020-07-11T16:00:00,48.7119046,5,maxeville,6.1641314,,,,54320,700,,10,0,4,700,"price: <i >700</i> €<br />indoor area: <i >70</i> m²<br />outdoor area: <i >70</i> m²<br />rooms: <i >4</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813328640.htm/"">leboncoin.fr</a> <br />",,f3 - 70 m2 a maxeville – libre au 1er octobre,https://www.leboncoin.fr/locations/1813328640.htm/,,5,https://www.leboncoin.fr/profil/185381fb-56ab-4a94-ad3f-c99d1f11df82/offres
7,,,Appartement,,,"a louer f3 renove en avril 2020 electricite , parquet, cuisine entierement neuve equipee de four, plaque vitro et hotte, cumulus neuf surface environ 70 m2 au 1er etage d' une maison individuelle jardin collectif , clos et arbore l'appartement se compose d'un salon sejour de 18m2, d'une cuisine 16m2, d'un degagement 6m2, d'un wc independant avec fenetre, d'une salle de bain 5m2 avec baignoire, d'un coin dressing ou bureau 4m2, de 2 chambres 9 et 14m2, d'une cave 15m2 acces de plain pied depuis la rue compteur electrique et d'eau individuels appartement disponible le 8 septembre loyer 580 euros + 20 euros de charge possibilite garage individuel, sol betonne, + 60 € direct proprietaire, pas de frais d'agence",,,2020-07-12T10:51:00,,,veterinary,"https://img7.leboncoin.fr/ad-large/0ec75e426d2ec27eb056349426896bdfefc8e5c6.jpg, https://img2.leboncoin.fr/ad-large/7e6383c8381e765e3033903c42608c963a035621.jpg, https://img4.leboncoin.fr/ad-large/5d96ba793f3457643fe1da6fbbefbf6290027287.jpg, https://img7.leboncoin.fr/ad-large/0ec75e426d2ec27eb056349426896bdfefc8e5c6.jpg, https://img2.leboncoin.fr/ad-large/7e6383c8381e765e3033903c42608c963a035621.jpg, https://img4.leboncoin.fr/ad-large/5d96ba793f3457643fe1da6fbbefbf6290027287.jpg, https://img7.leboncoin.fr/ad-large/0ec75e426d2ec27eb056349426896bdfefc8e5c6.jpg",70,2020-07-12T10:51:00,48.557112,5,damelevieres,6.3871266,,,,54360,600,,8.57142857142857,0,3,600,"price: <i >600</i> €<br />indoor area: <i >70</i> m²<br />outdoor area: <i >70</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813613969.htm/"">leboncoin.fr</a> <br />",,"f3 renove, cave, jardin, proche gare poss garage",https://www.leboncoin.fr/locations/1813613969.htm/,,5,https://www.leboncoin.fr/profil/d87720ca-4965-431b-8c49-df69922414aa/offres
6,,,Appartement,,,"loue dans un petit immeuble du meme proprietaire au 1er etage un f4 de 75 m2 refait a neuf, jamais loue. 2 chambres, bureau, salle de bains, isolation renforcee murs sol et plafond, fenetres pvc, parquet, chauffage electrique haut de gamme (double), cuisine integree avec four, plaque, hotte. placards. jardin clos. proche gare et st pierre fourrier. les charges (electricite des communs et eau) sont comprises dans le loyer.",,,2020-07-12T19:14:00,,,veterinary,"https://img0.leboncoin.fr/ad-large/e00248d7b3aeb2d2633a6461d07c550df7547da5.jpg, https://img2.leboncoin.fr/ad-large/702d9ef42e46853a795ca8c94d4e9ad3aac38327.jpg, https://img2.leboncoin.fr/ad-large/412fb34dd110bbbdae42e9f71661294f629950fd.jpg, https://img0.leboncoin.fr/ad-large/e00248d7b3aeb2d2633a6461d07c550df7547da5.jpg, https://img2.leboncoin.fr/ad-large/702d9ef42e46853a795ca8c94d4e9ad3aac38327.jpg, https://img2.leboncoin.fr/ad-large/412fb34dd110bbbdae42e9f71661294f629950fd.jpg, https://img0.leboncoin.fr/ad-large/e00248d7b3aeb2d2633a6461d07c550df7547da5.jpg",75,2020-07-12T19:14:00,48.5916164,5,luneville,6.4919563,,,,54300,680,,9.06666666666667,0,5,680,"price: <i >680</i> €<br />indoor area: <i >75</i> m²<br />outdoor area: <i >75</i> m²<br />rooms: <i >5</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1758298657.htm/"">leboncoin.fr</a> <br />",,luneville f4,https://www.leboncoin.fr/locations/1758298657.htm/,,5,https://www.leboncoin.fr/profil/88a3d249-e1a1-4f78-bc53-b600cf36c795/offres
3,,,Appartement,,,"dans petite maison en second corps de batiment, jardin commun. proche commodites (bus, commerces). belle vue sur la vallee, double vitrage, isolation, petit parking proche. chauffage gaz individuel. libre. loyer : 390 € + 30 € charges.",e,,2020-07-15T20:16:00,,e,veterinary,"https://img4.leboncoin.fr/ad-large/451dfd9f525993b095a0e61a624cad31a2e9883f.jpg, https://img0.leboncoin.fr/ad-large/e25a6610bbf1c3f3c3cb822e14e0263acc1667f2.jpg, https://img7.leboncoin.fr/ad-large/74d859538b9a4193d7e1d7e5be5a3141f89ec215.jpg, https://img4.leboncoin.fr/ad-large/451dfd9f525993b095a0e61a624cad31a2e9883f.jpg, https://img0.leboncoin.fr/ad-large/e25a6610bbf1c3f3c3cb822e14e0263acc1667f2.jpg, https://img7.leboncoin.fr/ad-large/74d859538b9a4193d7e1d7e5be5a3141f89ec215.jpg, https://img4.leboncoin.fr/ad-large/451dfd9f525993b095a0e61a624cad31a2e9883f.jpg",52,2020-07-15T20:16:00,48.6256516,5,chaligny,6.0803932,,,,54230,420,,8.07692307692308,0,2,420,"price: <i >420</i> €<br />indoor area: <i >52</i> m²<br />outdoor area: <i >52</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1815509413.htm/"">leboncoin.fr</a> <br />",,chaligny loue bel f2 avec jardin,https://www.leboncoin.fr/locations/1815509413.htm/,,5,https://www.leboncoin.fr/profil/1449cbc7-5590-43eb-bb40-86fd6b6563c6/offres
3,,,Appartement,,,"dans petit immeuble bien situe, belle vue moselle ou jardins, pas de vis-a-vis, renove, beaux parquets chene, double vitrage, interphone, chauffage individuel gaz. libre. loyer : 450 € + 30 € charges",e,,2020-07-15T20:25:00,,e,veterinary,"https://img5.leboncoin.fr/ad-large/79dc39d301e817152940ae1822c231e0f50b558c.jpg, https://img5.leboncoin.fr/ad-large/62118087df174ad8271c32229494720f20192341.jpg, https://img1.leboncoin.fr/ad-large/9ea40589aa0c45ff2cf3589d3b21405ab3c16476.jpg, https://img5.leboncoin.fr/ad-large/79dc39d301e817152940ae1822c231e0f50b558c.jpg, https://img5.leboncoin.fr/ad-large/62118087df174ad8271c32229494720f20192341.jpg, https://img1.leboncoin.fr/ad-large/9ea40589aa0c45ff2cf3589d3b21405ab3c16476.jpg, https://img5.leboncoin.fr/ad-large/79dc39d301e817152940ae1822c231e0f50b558c.jpg",52,2020-07-15T20:25:00,48.7658301,5,pompey,6.1229922,,,,54340,480,,9.23076923076923,0,2,480,"price: <i >480</i> €<br />indoor area: <i >52</i> m²<br />outdoor area: <i >52</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1815513582.htm/"">leboncoin.fr</a> <br />",,pompey loue bel f2,https://www.leboncoin.fr/locations/1815513582.htm/,,5,https://www.leboncoin.fr/profil/1449cbc7-5590-43eb-bb40-86fd6b6563c6/offres
3,,,Appartement,,,"dans petit immeuble bien situe, belle vue moselle ou jardins, pas de vis-a-vis, cuisine equipee, tres belle salle de bain, wc separe, parquet flottant, double vitrage, interphone, chauffage individuel gaz. libre 18/8/2020. loyer : 530 € + 30 € charges",e,,2020-07-15T20:58:00,,e,veterinary,"https://img7.leboncoin.fr/ad-large/c3397d031500ff13856c0bba481f057d94aa299a.jpg, https://img2.leboncoin.fr/ad-large/1a4faf41ea8c6e3ab0bc24915553607281ed3403.jpg, https://img5.leboncoin.fr/ad-large/40daa5492ae77abaf39cd475be8e8064e4ec9e99.jpg, https://img7.leboncoin.fr/ad-large/c3397d031500ff13856c0bba481f057d94aa299a.jpg, https://img2.leboncoin.fr/ad-large/1a4faf41ea8c6e3ab0bc24915553607281ed3403.jpg, https://img5.leboncoin.fr/ad-large/40daa5492ae77abaf39cd475be8e8064e4ec9e99.jpg, https://img7.leboncoin.fr/ad-large/c3397d031500ff13856c0bba481f057d94aa299a.jpg",52,2020-07-15T20:58:00,48.7658301,5,pompey,6.1229922,,,,54340,560,,10.7692307692308,0,2,560,"price: <i >560</i> €<br />indoor area: <i >52</i> m²<br />outdoor area: <i >52</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1815529317.htm/"">leboncoin.fr</a> <br />",,pompey loue tres bel f2,https://www.leboncoin.fr/locations/1815529317.htm/,,5,https://www.leboncoin.fr/profil/1449cbc7-5590-43eb-bb40-86fd6b6563c6/offres
3,,,Maison,,,"loue maison f4 dans petit village a 26 km de longuyon cote ouest 3 chambres maison bien entretenue,aux normes en matiere electrique et de chauffage isolation correcte chauffage par poele a bois+radiateurs electriques pas de jardin,une place de parking 440 euros+20 euros de charges possibilite de louer une grange en plus pour 60 euros de plus libre bientot logement gere par une agence il peut etre demande un garant en fonction des situations 0644278291",,,2020-07-15T23:05:00,,,veterinary,"https://img4.leboncoin.fr/ad-large/65e9113c9e459771fbdb5c1b7940304365ca458a.jpg, https://img2.leboncoin.fr/ad-large/d1f6da71a31a887506a8a444fe5710709eaf9628.jpg, https://img6.leboncoin.fr/ad-large/098b9aec9f3071661a1d2ed5b48e633c6bed32a5.jpg, https://img4.leboncoin.fr/ad-large/65e9113c9e459771fbdb5c1b7940304365ca458a.jpg, https://img2.leboncoin.fr/ad-large/d1f6da71a31a887506a8a444fe5710709eaf9628.jpg, https://img6.leboncoin.fr/ad-large/098b9aec9f3071661a1d2ed5b48e633c6bed32a5.jpg, https://img4.leboncoin.fr/ad-large/65e9113c9e459771fbdb5c1b7940304365ca458a.jpg",109,2020-07-15T23:05:00,49.4461066,5,longuyon,5.600732,,,,54260,460,,4.22018348623853,0,4,460,"price: <i >460</i> €<br />indoor area: <i >109</i> m²<br />outdoor area: <i >109</i> m²<br />rooms: <i >4</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1781891937.htm/"">leboncoin.fr</a> <br />",,loue maison a 26 km de longuyon,https://www.leboncoin.fr/locations/1781891937.htm/,,5,https://www.leboncoin.fr/profil/b6a0dc6d-f402-41fd-baa5-6cb608b1ab54/offres
